3.852 9.669 9.952 7.623 4.195 2.629 4.41 5.537 7.329 8.663 9.802 86.464 85.882 80.006 80.452 71.932 80.118 76.837 73.414 68.149 63.547 61.621 0.784 1.125 1.538 1.374 1.587 1.098 1.313 1.359 1.53 1.986 1.979 1.919 1.545 1.65 1.717
3.842 9.657 9.956 7.596 4.194 2.609 4.408 5.561 7.353 8.675 9.844 86.447 85.816 79.907 80.389 71.838 80.221 76.856 73.368 68.104 63.418 61.43 0.775 1.115 1.523 1.351 1.569 1.086 1.294 1.328 1.495 1.943 1.944 1.882 1.524 1.623 1.7
3.929 9.736 9.977 7.721 4.267 2.74 4.468 5.577 7.388 8.758 9.832 86.393 85.949 80.095 80.566 71.897 79.655 76.586 73.243 67.94 63.455 61.679 0.811 1.152 1.572 1.43 1.638 1.127 1.353 1.437 1.615 2.083 2.056 2.0 1.591 1.715 1.753
3.769 9.582 9.971 7.46 4.185 2.482 4.389 5.68 7.476 8.74 10.071 86.393 85.507 79.453 80.084 71.378 80.643 76.885 73.087 67.832 62.783 60.548 0.734 1.074 1.453 1.255 1.489 1.034 1.208 1.196 1.347 1.759 1.798 1.719 1.44 1.506 1.626
3.942 9.756 9.97 7.769 4.27 2.773 4.47 5.534 7.348 8.74 9.762 86.424 86.057 80.265 80.664 72.041 79.444 76.527 73.29 67.985 63.651 62.001 0.826 1.17 1.598 1.474 1.672 1.149 1.388 1.495 1.68 2.164 2.12 2.068 1.634 1.764 1.785
3.955 9.778 9.961 7.828 4.274 2.811 4.476 5.483 7.301 8.718 9.678 86.487 86.184 80.467 80.756 72.207 79.231 76.478 73.344 68.026 63.878 62.377 0.842 1.19 1.626 1.526 1.712 1.173 1.428 1.562 1.755 2.255 2.196 2.146 1.687 1.82 1.823
3.953 9.776 9.962 7.822 4.273 2.807 4.474 5.488 7.305 8.719 9.686 86.478 86.171 80.446 80.75 72.191 79.248 76.48 73.338 68.023 63.856 62.341 0.841 1.188 1.623 1.521 1.708 1.171 1.424 1.556 1.748 2.247 2.188 2.138 1.682 1.815 1.819
3.772 9.584 9.971 7.461 4.185 2.485 4.39 5.679 7.474 8.738 10.067 86.392 85.512 79.46 80.089 71.387 80.64 76.889 73.096 67.84 62.797 60.564 0.735 1.075 1.454 1.256 1.49 1.035 1.209 1.198 1.349 1.761 1.8 1.721 1.441 1.508 1.627
3.953 9.775 9.961 7.82 4.271 2.805 4.472 5.486 7.304 8.718 9.685 86.472 86.168 80.443 80.755 72.19 79.239 76.47 73.335 68.025 63.853 62.34 0.841 1.189 1.623 1.52 1.707 1.171 1.424 1.556 1.748 2.247 2.188 2.138 1.682 1.815 1.819
3.953 9.776 9.96 7.82 4.271 2.805 4.472 5.486 7.303 8.718 9.684 86.471 86.169 80.445 80.757 72.192 79.235 76.467 73.335 68.026 63.855 62.344 0.841 1.189 1.623 1.521 1.708 1.171 1.425 1.556 1.749 2.248 2.188 2.138 1.682 1.816 1.819
3.804 9.615 9.966 7.517 4.19 2.539 4.399 5.633 7.426 8.714 9.977 86.411 85.625 79.622 80.201 71.554 80.497 76.886 73.203 67.943 63.026 60.875 0.75 1.089 1.48 1.289 1.518 1.053 1.239 1.244 1.4 1.825 1.851 1.779 1.469 1.549 1.653
3.93 9.738 9.975 7.725 4.266 2.743 4.465 5.57 7.382 8.755 9.822 86.387 85.96 80.115 80.587 71.916 79.613 76.566 73.246 67.949 63.479 61.721 0.813 1.155 1.576 1.435 1.642 1.13 1.358 1.445 1.624 2.095 2.064 2.009 1.596 1.722 1.756
3.932 9.741 9.974 7.73 4.265 2.747 4.464 5.565 7.377 8.752 9.813 86.387 85.972 80.134 80.604 71.934 79.58 76.552 73.25 67.957 63.502 61.76 0.815 1.157 1.579 1.441 1.646 1.133 1.363 1.453 1.632 2.105 2.071 2.017 1.601 1.728 1.759
3.806 9.617 9.966 7.52 4.19 2.542 4.4 5.63 7.423 8.712 9.971 86.412 85.633 79.634 80.209 71.566 80.487 76.886 73.212 67.951 63.044 60.898 0.751 1.09 1.481 1.292 1.52 1.054 1.242 1.247 1.404 1.83 1.855 1.783 1.471 1.552 1.654
3.954 9.779 9.958 7.83 4.271 2.811 4.471 5.475 7.294 8.713 9.669 86.479 86.188 80.477 80.775 72.22 79.192 76.451 73.34 68.033 63.892 62.408 0.844 1.192 1.628 1.53 1.714 1.175 1.432 1.568 1.761 2.264 2.201 2.151 1.691 1.826 1.825
3.837 9.578 9.958 7.433 4.163 2.525 4.422 5.655 7.408 8.654 9.987 86.39 85.79 79.727 80.148 71.646 80.757 77.239 73.586 68.307 63.366 61.099 0.752 1.079 1.484 1.271 1.511 1.044 1.228 1.215 1.37 1.793 1.821 1.769 1.435 1.53 1.646
3.951 9.774 9.959 7.815 4.269 2.802 4.468 5.485 7.303 8.717 9.686 86.46 86.16 80.434 80.763 72.186 79.226 76.453 73.328 68.028 63.844 62.331 0.841 1.188 1.622 1.519 1.706 1.17 1.424 1.555 1.746 2.246 2.185 2.135 1.68 1.815 1.816
3.797 9.57 9.962 7.437 4.172 2.49 4.399 5.67 7.446 8.699 10.046 86.409 85.65 79.565 80.11 71.472 80.716 77.052 73.303 68.033 63.007 60.754 0.74 1.073 1.462 1.258 1.495 1.036 1.212 1.199 1.35 1.765 1.802 1.733 1.435 1.511 1.631
3.852 9.67 9.95 7.622 4.193 2.63 4.407 5.533 7.325 8.659 9.796 86.457 85.888 80.016 80.471 71.947 80.092 76.823 73.42 68.162 63.563 61.647 0.786 1.126 1.54 1.377 1.588 1.099 1.316 1.363 1.534 1.992 1.982 1.923 1.547 1.654 1.718
3.943 9.76 9.964 7.777 4.266 2.778 4.464 5.518 7.333 8.73 9.738 86.416 86.079 80.305 80.708 72.081 79.356 76.48 73.294 68.004 63.7 62.093 0.831 1.175 1.605 1.486 1.681 1.155 1.399 1.513 1.699 2.189 2.136 2.086 1.646 1.78 1.792
3.853 9.67 9.95 7.622 4.193 2.63 4.407 5.532 7.324 8.659 9.795 86.456 85.888 80.017 80.472 71.948 80.089 76.822 73.42 68.163 63.565 61.649 0.786 1.126 1.541 1.377 1.589 1.099 1.316 1.364 1.534 1.993 1.982 1.923 1.547 1.655 1.718
3.951 9.775 9.958 7.819 4.268 2.803 4.468 5.481 7.299 8.715 9.679 86.461 86.167 80.446 80.772 72.198 79.206 76.444 73.329 68.032 63.859 62.357 0.842 1.19 1.624 1.522 1.708 1.172 1.427 1.56 1.752 2.253 2.19 2.14 1.684 1.819 1.819
3.951 9.775 9.958 7.819 4.268 2.803 4.467 5.48 7.299 8.714 9.678 86.46 86.167 80.447 80.774 72.199 79.202 76.441 73.329 68.033 63.859 62.359 0.842 1.19 1.624 1.523 1.708 1.172 1.427 1.56 1.752 2.254 2.19 2.141 1.684 1.82 1.819
3.834 9.577 9.958 7.434 4.164 2.523 4.42 5.656 7.411 8.658 9.992 86.393 85.779 79.714 80.146 71.631 80.754 77.224 73.562 68.284 63.336 61.07 0.751 1.079 1.482 1.27 1.51 1.043 1.227 1.214 1.368 1.791 1.819 1.766 1.435 1.528 1.645
3.835 9.577 9.958 7.434 4.164 2.524 4.42 5.655 7.41 8.657 9.991 86.392 85.784 79.718 80.148 71.636 80.755 77.229 73.57 68.291 63.346 61.079 0.751 1.079 1.483 1.27 1.51 1.043 1.227 1.214 1.369 1.792 1.82 1.767 1.435 1.529 1.645
3.946 9.765 9.961 7.791 4.266 2.786 4.464 5.503 7.32 8.724 9.716 86.429 86.11 80.357 80.736 72.125 79.292 76.461 73.306 68.016 63.759 62.192 0.836 1.181 1.612 1.499 1.691 1.162 1.409 1.531 1.719 2.214 2.156 2.106 1.66 1.795 1.801
3.835 9.577 9.958 7.434 4.164 2.523 4.42 5.656 7.411 8.657 9.991 86.393 85.783 79.717 80.148 71.635 80.754 77.226 73.567 68.288 63.341 61.076 0.751 1.079 1.483 1.27 1.51 1.043 1.227 1.214 1.369 1.791 1.82 1.767 1.435 1.529 1.645
3.951 9.775 9.957 7.819 4.267 2.803 4.466 5.478 7.297 8.713 9.676 86.458 86.167 80.448 80.778 72.201 79.194 76.435 73.328 68.034 63.861 62.364 0.843 1.19 1.625 1.523 1.709 1.173 1.427 1.561 1.753 2.255 2.191 2.141 1.685 1.821 1.819
3.819 9.631 9.963 7.544 4.191 2.565 4.403 5.608 7.4 8.699 9.929 86.419 85.692 79.72 80.269 71.656 80.406 76.881 73.269 68.007 63.168 61.069 0.759 1.098 1.495 1.31 1.535 1.064 1.258 1.272 1.432 1.865 1.882 1.814 1.486 1.574 1.668
3.824 9.635 9.962 7.552 4.191 2.572 4.404 5.601 7.392 8.695 9.915 86.421 85.711 79.749 80.29 71.686 80.377 76.878 73.287 68.026 63.21 61.126 0.762 1.101 1.5 1.316 1.54 1.068 1.264 1.281 1.441 1.877 1.891 1.824 1.491 1.582 1.673
3.933 9.742 9.972 7.733 4.264 2.749 4.463 5.559 7.372 8.749 9.805 86.383 85.98 80.148 80.62 71.948 79.548 76.536 73.252 67.964 63.52 61.793 0.817 1.159 1.582 1.445 1.65 1.135 1.366 1.459 1.639 2.114 2.077 2.024 1.605 1.734 1.762
3.948 9.772 9.956 7.809 4.264 2.796 4.462 5.483 7.301 8.714 9.685 86.44 86.148 80.42 80.778 72.181 79.201 76.425 73.317 68.034 63.832 62.321 0.841 1.188 1.622 1.517 1.704 1.17 1.423 1.554 1.745 2.246 2.181 2.132 1.678 1.815 1.813
3.821 9.633 9.962 7.547 4.191 2.568 4.403 5.605 7.397 8.697 9.923 86.419 85.7 79.733 80.279 71.669 80.394 76.88 73.278 68.017 63.188 61.094 0.76 1.099 1.497 1.312 1.537 1.066 1.26 1.276 1.436 1.87 1.886 1.818 1.488 1.577 1.67
3.947 9.769 9.958 7.8 4.264 2.791 4.461 5.49 7.309 8.717 9.697 86.431 86.13 80.392 80.764 72.157 79.233 76.433 73.311 68.028 63.8 62.266 0.839 1.185 1.618 1.509 1.698 1.167 1.417 1.545 1.734 2.233 2.17 2.121 1.67 1.807 1.808
3.923 9.791 9.952 7.916 4.251 2.828 4.448 5.36 7.167 8.638 9.503 86.7 86.331 80.756 80.803 72.535 79.27 76.467 73.46 68.217 64.268 63.02 0.845 1.213 1.644 1.577 1.735 1.2 1.465 1.615 1.805 2.319 2.252 2.205 1.752 1.854 1.862
3.918 9.722 9.98 7.687 4.263 2.715 4.462 5.603 7.412 8.768 9.876 86.368 85.876 79.983 80.509 71.804 79.78 76.612 73.207 67.914 63.326 61.472 0.801 1.14 1.555 1.401 1.615 1.113 1.331 1.4 1.573 2.032 2.014 1.956 1.563 1.683 1.731
3.938 9.751 9.966 7.754 4.263 2.763 4.461 5.536 7.35 8.738 9.768 86.391 86.029 80.229 80.676 72.02 79.43 76.492 73.271 67.989 63.614 61.954 0.825 1.168 1.594 1.467 1.666 1.146 1.384 1.489 1.672 2.155 2.108 2.057 1.627 1.76 1.777
3.926 9.793 9.954 7.922 4.255 2.833 4.453 5.362 7.168 8.64 9.502 86.712 86.338 80.768 80.793 72.541 79.279 76.48 73.464 68.212 64.278 63.035 0.845 1.214 1.645 1.579 1.737 1.201 1.467 1.617 1.808 2.321 2.256 2.209 1.754 1.855 1.864
3.925 9.792 9.953 7.92 4.254 2.832 4.451 5.361 7.167 8.639 9.502 86.707 86.335 80.765 80.797 72.54 79.274 76.474 73.462 68.214 64.275 63.031 0.845 1.214 1.645 1.579 1.737 1.201 1.466 1.617 1.807 2.321 2.255 2.208 1.754 1.855 1.864
3.946 9.768 9.958 7.798 4.264 2.79 4.461 5.493 7.311 8.718 9.7 86.429 86.126 80.384 80.76 72.151 79.242 76.436 73.309 68.027 63.791 62.252 0.838 1.184 1.617 1.507 1.697 1.166 1.416 1.542 1.731 2.229 2.167 2.118 1.668 1.805 1.806
3.797 9.571 9.962 7.439 4.173 2.49 4.397 5.669 7.446 8.701 10.046 86.413 85.652 79.566 80.116 71.471 80.711 77.047 73.298 68.027 63.001 60.752 0.74 1.073 1.462 1.258 1.495 1.036 1.212 1.2 1.351 1.766 1.803 1.734 1.436 1.512 1.631
3.794 9.605 9.968 7.496 4.189 2.521 4.396 5.651 7.444 8.722 10.009 86.402 85.585 79.563 80.163 71.496 80.553 76.892 73.171 67.912 62.947 60.762 0.745 1.084 1.471 1.276 1.507 1.046 1.228 1.226 1.38 1.801 1.832 1.757 1.457 1.533 1.643
3.797 9.571 9.962 7.44 4.173 2.491 4.397 5.668 7.446 8.7 10.045 86.413 85.655 79.569 80.118 71.474 80.711 77.049 73.303 68.031 63.006 60.757 0.74 1.073 1.462 1.259 1.496 1.037 1.213 1.201 1.352 1.767 1.803 1.734 1.436 1.512 1.632
3.95 9.778 9.953 7.825 4.264 2.806 4.462 5.467 7.287 8.707 9.66 86.457 86.181 80.476 80.804 72.228 79.138 76.405 73.328 68.044 63.893 62.426 0.846 1.193 1.629 1.531 1.714 1.177 1.434 1.573 1.766 2.272 2.202 2.153 1.693 1.831 1.824
3.925 9.793 9.952 7.921 4.253 2.832 4.45 5.36 7.166 8.639 9.5 86.706 86.335 80.767 80.8 72.542 79.267 76.468 73.46 68.214 64.277 63.036 0.846 1.214 1.646 1.58 1.737 1.201 1.467 1.618 1.808 2.323 2.256 2.209 1.754 1.856 1.864
3.787 9.598 9.969 7.485 4.188 2.509 4.394 5.66 7.454 8.728 10.029 86.399 85.56 79.527 80.138 71.457 80.584 76.891 73.145 67.886 62.893 60.691 0.741 1.08 1.465 1.269 1.501 1.042 1.222 1.216 1.369 1.786 1.82 1.744 1.451 1.524 1.637
3.808 9.618 9.966 7.52 4.19 2.544 4.4 5.63 7.422 8.711 9.968 86.409 85.638 79.64 80.216 71.575 80.482 76.888 73.221 67.961 63.058 60.913 0.752 1.091 1.483 1.292 1.521 1.055 1.243 1.248 1.405 1.832 1.856 1.785 1.471 1.553 1.655
3.808 9.619 9.966 7.52 4.19 2.544 4.4 5.629 7.421 8.71 9.968 86.409 85.639 79.641 80.217 71.576 80.482 76.889 73.222 67.962 63.059 60.914 0.752 1.091 1.483 1.292 1.521 1.055 1.243 1.249 1.405 1.832 1.856 1.785 1.471 1.553 1.655
3.942 9.759 9.962 7.773 4.263 2.775 4.459 5.514 7.331 8.728 9.735 86.403 86.074 80.302 80.723 72.083 79.33 76.457 73.288 68.01 63.698 62.097 0.832 1.176 1.605 1.486 1.681 1.156 1.4 1.515 1.701 2.192 2.136 2.086 1.646 1.782 1.79
3.948 9.773 9.954 7.811 4.262 2.797 4.459 5.476 7.295 8.71 9.676 86.437 86.154 80.434 80.793 72.195 79.169 76.405 73.316 68.04 63.848 62.353 0.843 1.19 1.624 1.521 1.706 1.172 1.427 1.56 1.752 2.255 2.186 2.138 1.682 1.821 1.815
3.809 9.619 9.966 7.522 4.19 2.546 4.4 5.628 7.42 8.709 9.965 86.409 85.643 79.647 80.221 71.582 80.477 76.889 73.227 67.966 63.068 60.926 0.752 1.091 1.484 1.294 1.522 1.056 1.244 1.25 1.407 1.834 1.858 1.787 1.472 1.555 1.656
3.94 9.756 9.963 7.766 4.262 2.77 4.459 5.521 7.337 8.731 9.746 86.396 86.058 80.276 80.71 72.062 79.359 76.465 73.281 68.004 63.669 62.048 0.83 1.173 1.602 1.479 1.675 1.153 1.394 1.506 1.691 2.18 2.126 2.076 1.639 1.775 1.785
3.81 9.62 9.965 7.523 4.19 2.547 4.4 5.627 7.419 8.709 9.963 86.409 85.646 79.651 80.224 71.587 80.473 76.889 73.23 67.97 63.074 60.934 0.753 1.092 1.484 1.294 1.523 1.056 1.245 1.251 1.408 1.836 1.859 1.788 1.472 1.556 1.657
3.782 9.593 9.97 7.476 4.187 2.5 4.393 5.668 7.462 8.732 10.043 86.396 85.543 79.502 80.12 71.432 80.607 76.892 73.129 67.871 62.859 60.644 0.739 1.078 1.461 1.264 1.497 1.04 1.217 1.209 1.361 1.777 1.813 1.736 1.447 1.518 1.633
3.95 9.778 9.952 7.826 4.263 2.806 4.461 5.463 7.284 8.705 9.655 86.455 86.183 80.481 80.811 72.234 79.122 76.394 73.327 68.048 63.9 62.441 0.846 1.194 1.63 1.533 1.715 1.178 1.436 1.576 1.769 2.276 2.204 2.156 1.695 1.833 1.825
3.95 9.777 9.953 7.822 4.263 2.804 4.46 5.467 7.287 8.706 9.661 86.451 86.176 80.469 80.805 72.223 79.137 76.399 73.325 68.045 63.886 62.416 0.845 1.193 1.628 1.53 1.713 1.176 1.433 1.571 1.764 2.27 2.199 2.151 1.692 1.83 1.822
3.945 9.767 9.956 7.797 4.261 2.788 4.457 5.487 7.306 8.715 9.695 86.419 86.125 80.387 80.776 72.158 79.211 76.412 73.304 68.033 63.796 62.267 0.84 1.185 1.618 1.509 1.697 1.167 1.418 1.545 1.735 2.235 2.169 2.12 1.67 1.808 1.806
3.801 9.572 9.962 7.44 4.172 2.493 4.399 5.667 7.443 8.697 10.04 86.413 85.667 79.581 80.122 71.487 80.713 77.062 73.322 68.05 63.031 60.782 0.741 1.074 1.464 1.26 1.497 1.037 1.214 1.202 1.354 1.769 1.805 1.737 1.436 1.514 1.633
3.96 9.793 9.952 7.867 4.272 2.833 4.475 5.442 7.264 8.7 9.616 86.517 86.25 80.593 80.824 72.319 79.06 76.403 73.353 68.048 64.014 62.627 0.853 1.204 1.643 1.56 1.736 1.189 1.455 1.607 1.805 2.318 2.246 2.196 1.723 1.859 1.847
3.948 9.773 9.953 7.813 4.262 2.798 4.458 5.473 7.293 8.708 9.671 86.437 86.158 80.442 80.8 72.203 79.154 76.398 73.317 68.043 63.857 62.37 0.844 1.19 1.625 1.523 1.708 1.173 1.428 1.563 1.755 2.259 2.189 2.141 1.685 1.823 1.817
3.96 9.792 9.952 7.866 4.272 2.833 4.475 5.443 7.265 8.7 9.617 86.517 86.249 80.59 80.822 72.316 79.065 76.407 73.353 68.047 64.011 62.621 0.853 1.204 1.643 1.559 1.736 1.189 1.455 1.606 1.804 2.316 2.244 2.195 1.723 1.858 1.847
3.949 9.777 9.951 7.823 4.262 2.804 4.459 5.464 7.285 8.705 9.658 86.448 86.177 80.473 80.813 72.228 79.122 76.389 73.323 68.048 63.891 62.428 0.846 1.194 1.629 1.531 1.714 1.177 1.435 1.574 1.766 2.273 2.201 2.153 1.693 1.832 1.823
3.95 9.778 9.951 7.826 4.262 2.806 4.459 5.461 7.282 8.703 9.653 86.453 86.184 80.484 80.816 72.237 79.112 76.387 73.325 68.05 63.903 62.448 0.847 1.195 1.631 1.534 1.716 1.178 1.437 1.577 1.77 2.278 2.205 2.157 1.696 1.835 1.825
3.949 9.776 9.951 7.821 4.261 2.802 4.458 5.464 7.285 8.704 9.658 86.445 86.174 80.47 80.815 72.227 79.119 76.385 73.321 68.049 63.888 62.425 0.846 1.193 1.629 1.531 1.713 1.177 1.434 1.573 1.766 2.273 2.2 2.152 1.693 1.832 1.822
3.949 9.776 9.951 7.821 4.261 2.802 4.457 5.463 7.284 8.704 9.657 86.444 86.175 80.47 80.816 72.228 79.116 76.383 73.321 68.05 63.889 62.426 0.846 1.193 1.629 1.531 1.713 1.177 1.434 1.574 1.766 2.273 2.2 2.152 1.693 1.832 1.822
3.94 9.757 9.96 7.768 4.26 2.771 4.456 5.514 7.331 8.727 9.736 86.391 86.065 80.291 80.729 72.078 79.321 76.443 73.281 68.013 63.688 62.085 0.832 1.175 1.604 1.484 1.679 1.155 1.398 1.513 1.698 2.19 2.132 2.083 1.644 1.781 1.788
3.95 9.778 9.95 7.826 4.262 2.805 4.458 5.46 7.281 8.703 9.651 86.451 86.184 80.485 80.82 72.239 79.105 76.382 73.325 68.051 63.905 62.453 0.847 1.195 1.631 1.535 1.716 1.179 1.437 1.578 1.771 2.28 2.206 2.158 1.697 1.836 1.825
3.956 9.789 9.949 7.858 4.267 2.826 4.467 5.44 7.262 8.696 9.616 86.494 86.236 80.575 80.839 72.31 79.037 76.374 73.342 68.055 63.998 62.61 0.853 1.203 1.642 1.557 1.733 1.188 1.454 1.605 1.802 2.316 2.24 2.191 1.721 1.858 1.843
3.949 9.777 9.951 7.824 4.261 2.804 4.458 5.461 7.283 8.703 9.654 86.448 86.179 80.478 80.818 72.234 79.11 76.382 73.323 68.05 63.897 62.44 0.847 1.194 1.63 1.533 1.715 1.178 1.436 1.576 1.769 2.277 2.203 2.155 1.695 1.834 1.824
3.947 9.773 9.953 7.811 4.261 2.796 4.457 5.473 7.293 8.708 9.673 86.433 86.154 80.435 80.8 72.198 79.155 76.395 73.314 68.043 63.851 62.36 0.843 1.19 1.624 1.522 1.707 1.173 1.427 1.562 1.753 2.257 2.187 2.139 1.683 1.822 1.815
3.948 9.776 9.951 7.821 4.261 2.802 4.457 5.463 7.284 8.704 9.658 86.443 86.174 80.469 80.816 72.227 79.117 76.382 73.32 68.05 63.887 62.424 0.846 1.193 1.629 1.531 1.713 1.177 1.434 1.573 1.766 2.273 2.2 2.152 1.693 1.832 1.822
3.94 9.757 9.96 7.769 4.26 2.771 4.455 5.513 7.33 8.726 9.735 86.39 86.066 80.292 80.731 72.079 79.317 76.441 73.281 68.013 63.69 62.088 0.832 1.175 1.605 1.485 1.679 1.155 1.399 1.514 1.699 2.191 2.133 2.084 1.645 1.782 1.788
3.948 9.776 9.951 7.821 4.261 2.802 4.457 5.463 7.284 8.704 9.657 86.442 86.173 80.469 80.817 72.227 79.115 76.381 73.32 68.05 63.888 62.425 0.846 1.193 1.629 1.531 1.713 1.177 1.434 1.573 1.766 2.273 2.2 2.152 1.693 1.832 1.822
3.935 9.748 9.966 7.744 4.261 2.756 4.457 5.54 7.355 8.739 9.777 86.376 86.01 80.201 80.673 72.0 79.443 76.486 73.261 67.988 63.584 61.908 0.824 1.165 1.591 1.46 1.661 1.143 1.379 1.481 1.663 2.145 2.098 2.047 1.62 1.754 1.771
3.948 9.776 9.95 7.821 4.26 2.801 4.456 5.462 7.283 8.703 9.656 86.441 86.173 80.469 80.82 72.228 79.11 76.377 73.319 68.051 63.888 62.427 0.846 1.194 1.629 1.531 1.713 1.177 1.435 1.574 1.767 2.274 2.2 2.152 1.693 1.833 1.822
3.949 9.777 9.951 7.825 4.262 2.804 4.458 5.462 7.283 8.703 9.654 86.449 86.18 80.479 80.817 72.234 79.111 76.384 73.324 68.05 63.899 62.442 0.847 1.194 1.63 1.533 1.715 1.178 1.436 1.576 1.769 2.277 2.204 2.156 1.695 1.834 1.824
3.919 9.788 9.946 7.909 4.245 2.821 4.438 5.353 7.161 8.632 9.496 86.674 86.319 80.747 80.832 72.537 79.217 76.419 73.444 68.225 64.26 63.023 0.846 1.213 1.644 1.577 1.734 1.2 1.466 1.618 1.808 2.324 2.251 2.205 1.752 1.858 1.859
3.797 9.571 9.962 7.441 4.173 2.49 4.396 5.667 7.446 8.701 10.045 86.415 85.656 79.569 80.121 71.474 80.706 77.045 73.298 68.026 63.001 60.755 0.74 1.074 1.462 1.259 1.496 1.037 1.213 1.201 1.353 1.767 1.804 1.735 1.436 1.513 1.632
3.949 9.777 9.949 7.825 4.26 2.804 4.456 5.458 7.28 8.701 9.65 86.445 86.181 80.482 80.826 72.239 79.095 76.372 73.321 68.053 63.903 62.453 0.847 1.195 1.631 1.534 1.716 1.179 1.437 1.578 1.772 2.28 2.205 2.158 1.697 1.836 1.824
3.941 9.759 9.959 7.772 4.26 2.773 4.455 5.509 7.326 8.724 9.729 86.392 86.074 80.305 80.74 72.091 79.297 76.433 73.284 68.017 63.705 62.115 0.833 1.177 1.607 1.488 1.682 1.157 1.402 1.519 1.705 2.197 2.138 2.089 1.648 1.786 1.791
3.949 9.777 9.949 7.825 4.26 2.804 4.456 5.458 7.279 8.701 9.649 86.445 86.182 80.484 80.827 72.24 79.092 76.371 73.321 68.054 63.905 62.456 0.847 1.195 1.631 1.535 1.716 1.179 1.438 1.579 1.772 2.281 2.206 2.158 1.697 1.837 1.824
3.798 9.608 9.968 7.5 4.189 2.526 4.397 5.647 7.439 8.719 10.0 86.402 85.598 79.58 80.176 71.515 80.541 76.895 73.187 67.927 62.975 60.796 0.746 1.085 1.473 1.279 1.51 1.048 1.231 1.231 1.385 1.807 1.836 1.763 1.459 1.537 1.645
3.805 9.573 9.962 7.44 4.172 2.497 4.401 5.665 7.439 8.693 10.035 86.413 85.682 79.597 80.129 71.504 80.714 77.078 73.347 68.073 63.062 60.813 0.742 1.074 1.466 1.261 1.499 1.038 1.216 1.204 1.356 1.772 1.807 1.741 1.436 1.516 1.634
3.948 9.776 9.95 7.822 4.26 2.802 4.456 5.461 7.282 8.702 9.654 86.442 86.176 80.474 80.821 72.232 79.105 76.376 73.32 68.052 63.893 62.436 0.846 1.194 1.63 1.532 1.714 1.178 1.436 1.575 1.768 2.276 2.202 2.154 1.694 1.834 1.823
3.815 9.625 9.964 7.531 4.19 2.555 4.401 5.619 7.41 8.704 9.947 86.411 85.668 79.683 80.248 71.622 80.443 76.888 73.253 67.993 63.123 60.999 0.756 1.094 1.49 1.301 1.528 1.06 1.251 1.261 1.419 1.849 1.869 1.8 1.478 1.564 1.662
3.948 9.776 9.95 7.822 4.26 2.802 4.456 5.46 7.282 8.702 9.654 86.441 86.176 80.474 80.823 72.232 79.102 76.373 73.319 68.052 63.894 62.437 0.847 1.194 1.63 1.532 1.714 1.178 1.436 1.576 1.769 2.277 2.202 2.154 1.694 1.834 1.823
3.947 9.775 9.949 7.817 4.259 2.799 4.453 5.462 7.283 8.702 9.656 86.433 86.168 80.463 80.825 72.225 79.102 76.367 73.315 68.053 63.883 62.421 0.846 1.193 1.629 1.53 1.712 1.177 1.434 1.573 1.766 2.273 2.198 2.151 1.692 1.832 1.82
3.816 9.575 9.961 7.439 4.17 2.508 4.408 5.662 7.429 8.681 10.019 86.409 85.722 79.641 80.141 71.551 80.726 77.13 73.425 68.148 63.16 60.906 0.745 1.076 1.472 1.265 1.503 1.04 1.22 1.208 1.361 1.779 1.812 1.75 1.436 1.521 1.638
3.947 9.776 9.949 7.82 4.259 2.801 4.454 5.459 7.281 8.701 9.653 86.437 86.174 80.472 80.828 72.233 79.093 76.365 73.317 68.055 63.893 62.438 0.847 1.194 1.63 1.532 1.714 1.178 1.436 1.576 1.769 2.277 2.202 2.154 1.695 1.835 1.822
3.947 9.776 9.948 7.821 4.258 2.801 4.453 5.458 7.28 8.7 9.652 86.436 86.174 80.473 80.83 72.234 79.089 76.362 73.317 68.055 63.894 62.441 0.847 1.194 1.63 1.533 1.714 1.178 1.436 1.577 1.77 2.278 2.202 2.155 1.695 1.835 1.822
3.947 9.775 9.948 7.819 4.258 2.8 4.453 5.46 7.281 8.701 9.654 86.433 86.17 80.468 80.829 72.23 79.093 76.362 73.315 68.055 63.888 62.432 0.847 1.194 1.629 1.531 1.713 1.177 1.435 1.575 1.768 2.276 2.2 2.153 1.694 1.834 1.821
3.947 9.775 9.949 7.818 4.258 2.799 4.453 5.46 7.281 8.701 9.654 86.433 86.17 80.467 80.828 72.229 79.094 76.362 73.315 68.055 63.887 62.43 0.847 1.194 1.629 1.531 1.713 1.177 1.435 1.575 1.767 2.276 2.2 2.153 1.693 1.834 1.821
3.946 9.775 9.948 7.817 4.257 2.798 4.452 5.46 7.281 8.701 9.654 86.429 86.167 80.463 80.831 72.227 79.091 76.358 73.313 68.056 63.884 62.426 0.846 1.194 1.629 1.53 1.712 1.177 1.435 1.574 1.767 2.275 2.199 2.151 1.693 1.833 1.82
3.814 9.575 9.961 7.44 4.17 2.506 4.406 5.662 7.431 8.684 10.022 86.41 85.715 79.634 80.14 71.543 80.723 77.12 73.41 68.134 63.141 60.888 0.745 1.076 1.471 1.264 1.502 1.04 1.219 1.208 1.36 1.778 1.811 1.749 1.436 1.52 1.638
